year,itl22cd,mean_projection,upper_pi,lower_pi
2027,TLG1,13537.5422687004,13887.4614326893,13077.9697649455
2028,TLG1,13449.5653611289,13828.6036461339,12943.574065858
2029,TLG1,13362.1601922166,13767.9807048274,12806.9037369432
2030,TLG1,13275.3230463851,13705.4512409411,12674.2992858703
2031,TLG1,13189.0502322028,13652.1182781991,12543.1969616312
2032,TLG1,13103.3380822273,13601.4874697803,12419.5749853755
2023,TLG2,16646.7609015364,16824.5515930353,16448.7156753964
2024,TLG2,16674.9950615795,16872.3112054986,16449.6589580453
2025,TLG2,16386.2424426388,16597.6948954638,16137.5329334216
2026,TLG2,16675.6237956918,16918.7942188184,16394.5546215032
2027,TLG2,16293.2716423653,16639.3382784053,15920.6470221
2028,TLG2,16152.7264848173,16524.3368685845,15747.8553608233
2029,TLG2,16013.3936645914,16418.6317206491,15578.4448058055
2030,TLG2,15875.2627241107,16317.3083940092,15402.2232416545
2031,TLG2,15738.323296005,16218.4284773287,15242.3098465069
2032,TLG2,15602.5651023328,16110.5289635224,15082.0629332417
2023,TLG3,35370.4393863367,35896.8642717405,34673.3917083017
2024,TLG3,34382.3732492579,34963.7886440696,33672.2294136751
2025,TLG3,32959.6078673992,33596.2322621242,32249.5782275516
2026,TLG3,33545.343353929,34274.9406435092,32789.4598752923
2027,TLG3,33088.8284528444,34451.5179930305,31593.788291901
2028,TLG3,32586.9302161838,34061.9762394267,31021.2852236304
2029,TLG3,32092.6448764357,33696.57519111,30461.6805076422
2030,TLG3,31605.8569595951,33321.7380629038,29888.082902159
2031,TLG3,31126.4527431911,32952.0453729,29343.5613067064
2032,TLG3,30654.3202297185,32587.8773635804,28815.0039684409
2023,TLH1,24334.3735186994,24595.9548180115,24039.6040475516
2024,TLH1,23817.9161102687,24105.8986906759,23490.0748484451
2025,TLH1,22858.9688297071,23166.7856340829,22506.9451700173
2026,TLH1,23507.5354212447,23855.6903785383,23109.4582174333
2027,TLH1,22912.7255849965,23659.4411704336,22002.4858817463
2028,TLH1,22492.5689976687,23311.3407231525,21507.3534343057
2029,TLH1,22080.1169305744,22957.9955840943,21051.5411537416
2030,TLH1,21675.2281039294,22594.9009172892,20587.0763404509
2031,TLH1,21277.7638286334,22260.5215937003,20110.5667915787
2032,TLH1,20887.5879587639,21935.407989918,19660.9762892864
2023,TLH2,22033.678936151,22304.7935384372,21730.4247665549
2024,TLH2,21769.0832077105,22061.1804572874,21428.145666858
2025,TLH2,21219.4321777493,21539.4423616308,20846.6481002063
2026,TLH2,21556.1668653368,21915.2175001246,21135.545783039
2027,TLH2,21329.9497946817,21875.1663138581,20696.0242878742
2028,TLH2,21125.7810463426,21719.4689706591,20438.1134170616
2029,TLH2,20923.5665866071,21567.1028346107,20174.5346846021
2030,TLH2,20723.287709165,21422.2995475287,19897.6379548498
2031,TLH2,20524.9258867614,21286.4255565758,19639.0200501035
2032,TLH2,20328.4627694831,21131.0335880176,19372.6723840561
2023,TLH3,20818.9897372213,21047.2520767652,20385.610372516
2024,TLH3,20494.7770743435,20747.2562541174,20030.5582115119
2025,TLH3,19688.0828865989,19960.1399881101,19208.6753205741
2026,TLH3,20674.9088645379,20990.1763750146,20143.1508437323
2027,TLH3,20399.560621325,21107.4837876446,19499.2833563225
2028,TLH3,20321.9248643251,21108.4004323665,19364.0709306065
2029,TLH3,20244.5845700989,21116.7295070335,19225.6458833995
2030,TLH3,20167.5386141872,21122.9721653366,19090.3938538229
2031,TLH3,20090.78587641,21127.540864927,18958.1744495397
2032,TLH3,20014.3252408507,21135.8050924799,18819.4245419614
2023,TLI3,7084.93463991571,7168.06216935892,6992.528164261
2024,TLI3,6555.05861458521,6639.43037897683,6458.63517376034
2025,TLI3,6319.79004723134,6410.44573639075,6215.06968287152
2026,TLI3,6122.32936522341,6219.18682709954,6010.09785265907
2027,TLI3,6080.03322769847,6284.98516596936,5807.42498166398
2028,TLI3,5900.60724955035,6118.79404102965,5615.15076912684
2029,TLI3,5726.47625589141,5955.31433463831,5428.23832468268
2030,TLI3,5557.48398807379,5793.56158472439,5247.84582211323
2031,TLI3,5393.47879875015,5638.18932204044,5075.12144262135
2032,TLI3,5234.31351579113,5489.69141132598,4908.02804958989
2023,TLI4,22051.0286827568,22311.4688537652,21783.4542447675
2024,TLI4,21186.5802388865,21472.3161097248,20912.532269865
2025,TLI4,19880.7561241607,20191.2098748067,19599.7732926989
2026,TLI4,19799.7686103956,20146.8681663477,19491.6537361791
2027,TLI4,19207.8119550776,20157.3533402836,18545.1153950347
2028,TLI4,18651.2066947233,19662.3864756681,17946.5264233401
2029,TLI4,18110.7307788554,19174.3410802438,17366.9749352992
2030,TLI4,17585.9168102499,18700.3415124475,16806.7252539365
2031,TLI4,17076.3109359509,18236.8124175763,16273.8725742653
2032,TLI4,16581.4724547836,17786.1320901995,15764.2469691616
2023,TLI5,23281.7321174697,23715.7452532315,22845.9361422188
2024,TLI5,22580.1539902908,23041.8334596126,22124.3515387676
2025,TLI5,21027.4355170766,21487.1795515884,20580.8037747102
2026,TLI5,21046.8846306252,21552.8562547548,20567.3697457927
2027,TLI5,21229.4238897496,22534.317186027,19042.7895939411
2028,TLI5,20824.2663352754,22255.7064502989,18300.3186377299
2029,TLI5,20426.8410982113,21977.2534351966,17659.7126815453
2030,TLI5,20037.0006094649,21702.98276091,16974.1278636429
2031,TLI5,19654.6001162585,21430.2537901734,16024.30014697
2032,TLI5,19279.4976283801,21162.9129473186,15127.6395825235
2023,TLI6,13548.036869583,13712.1136954786,13348.6160014844
2024,TLI6,13299.6202914546,13477.0020067529,13076.6722068251
2025,TLI6,12312.05248997,12488.6610506932,12081.5619521686
2026,TLI6,12108.5595026891,12298.3617793208,11858.8281487612
2027,TLI6,11790.6700788799,12728.9862059948,11118.3591037615
2028,TLI6,11481.1376472014,12470.8851349526,10779.3277654893
2029,TLI6,11179.7311596482,12224.1292163972,10447.4549292175
2030,TLI6,10886.2372913433,11983.5896987808,10131.7952355268
2031,TLI6,10600.4483176822,11742.8170881896,9813.60248715488
2032,TLI6,10322.1619673134,11503.2696748761,9513.7037713224
2023,TLI7,22322.0529071716,22782.5379135374,22010.7603566883
2024,TLI7,21883.4504956082,22396.8285419196,21540.1324961479
2025,TLI7,20706.0708862549,21220.6381485955,20351.6276364016
2026,TLI7,20484.9689960844,21049.0530028517,20101.9362241653
2027,TLI7,19960.366387979,21039.3914231138,19334.7854322136
2028,TLI7,19477.5359475388,20612.6945443715,18812.5927340902
2029,TLI7,19006.3849136628,20198.6533069962,18302.7162781319
2030,TLI7,18546.6307678387,19782.7082679731,17798.908827789
2031,TLI7,18097.9978255241,19394.8237036265,17324.9253072149
2032,TLI7,17660.2170708358,19014.7745604982,16855.4495752118
2023,TLJ1,26691.3148055533,27113.1691589879,26421.5062417015
2024,TLJ1,26275.6511799169,26731.9327244824,25980.229865213
2025,TLJ1,25922.7940201151,26418.45945643,25598.6209581832
