year,itl22cd,mean_projection,upper_pi,lower_pi
2028,TLK1,22907.9438874128,24460.1291692341,21363.9353599181
2029,TLK1,22239.5721516667,23888.466979424,20620.6389720914
2030,TLK1,22188.504523837,23975.1930403399,20453.3638618222
2031,TLK1,21514.334349025,23461.7209280672,19714.3971618035
2032,TLK1,20923.8194307012,22943.2917752731,19040.333036063
2023,TLK4,11952.9192233761,12224.4567793142,11650.4386239428
2024,TLK4,11685.1861216774,12070.8326395704,11255.1873836587
2025,TLK4,11413.8436405135,11891.2875718172,10878.365785671
2026,TLK4,10502.7339662577,11010.8751546246,9927.44673115411
2027,TLK4,10187.9147484201,10734.3373838526,9567.14761155943
2028,TLK4,9613.93265320983,10181.3978010274,8974.96711661292
2029,TLK4,9298.6138542614,9900.16068632939,8625.7694029282
2030,TLK4,9317.32390479756,9969.99458121997,8587.76851378141
2031,TLK4,8932.24778517095,9649.9527492626,8163.50666068355
2032,TLK4,8656.67794283465,9399.30530040978,7858.32484176395
2023,TLH1,27226.8596847677,27815.5962663729,26554.8137904394
2024,TLH1,26764.9820541729,27766.7454967424,25745.6574740177
2025,TLH1,26210.2296718781,27601.3154283954,24843.3246887542
2026,TLH1,24070.1377738729,25548.9496309309,22658.2646465971
2027,TLH1,22720.410541916,24244.6888805085,21264.8853567757
2028,TLH1,21959.5226647593,23589.2861799826,20450.4769329943
2029,TLH1,20811.2851337996,22478.4883854243,19280.5756053522
2030,TLH1,21133.5518150044,22968.8647822304,19456.51384831
2031,TLH1,20340.6710925551,22420.1159809995,18424.0857838393
2032,TLH1,19717.4484780638,21903.6468158166,17731.1917996947
2023,TLH2,23421.4342756093,23933.3825964,22873.0003258289
2024,TLH2,23019.5813953396,23895.4446932331,22217.394314634
2025,TLH2,22568.5620799244,23674.7750409473,21519.6446460924
2026,TLH2,21310.1288862497,22497.5246354944,20163.4171931455
2027,TLH2,20584.2884780978,21832.2569395129,19332.4134565269
2028,TLH2,20099.3210011244,21435.8591819218,18735.4280116482
2029,TLH2,19362.7665403108,20769.6003692953,17914.6220791053
2030,TLH2,19440.0595870644,20945.1572224995,17864.0892005196
2031,TLH2,19011.1457879568,20532.6364213904,17315.2585568963
2032,TLH2,18609.0257746834,20199.7424253248,16801.0485893434
2023,TLH3,21818.3555742963,22141.5915110342,21441.9675247737
2024,TLH3,21685.5889884676,22198.4300924179,21109.5362012737
2025,TLH3,21480.1432897792,22273.466951202,20731.418164667
2026,TLH3,21074.585977591,22007.1701066768,20242.5732665584
2027,TLH3,20311.7053523043,21293.370942535,19409.8140415102
2028,TLH3,19826.6876364351,20876.1297263355,18848.0854519661
2029,TLH3,18885.5928957115,19972.1872009359,17861.1207160387
2030,TLH3,19664.8676264585,20886.4196039761,18505.2673519277
2031,TLH3,19239.2645195673,20729.2630240869,17985.219886059
2032,TLH3,19004.3369779119,20594.8297266232,17685.7731351628
2023,TLJ4,22057.889838167,22365.5993445966,21629.5303448466
2024,TLJ4,21893.1740065581,22472.3744477053,21183.6072598538
2025,TLJ4,21661.7698550446,22520.0757809898,20741.3651563952
2026,TLJ4,20922.1197462808,21854.4116046697,19872.5997111871
2027,TLJ4,20176.5634828687,21166.6793905036,19063.551397795
2028,TLJ4,19570.657142476,20637.5318287904,18397.9611823681
2029,TLJ4,18916.5662693855,20050.1823065941,17675.962089824
2030,TLJ4,19439.3143339139,20704.6515712108,18064.6225758338
2031,TLJ4,18917.5528107396,20378.5283133914,17468.7747745204
2032,TLJ4,18628.0746925182,20183.7040093653,17072.7645755633
2023,TLJ1,28979.088435527,29899.0681391778,28270.9056101375
2024,TLJ1,28703.8967246018,30007.9463326432,27444.212488702
2025,TLJ1,28141.4259700022,29788.6538043608,26521.4559324802
2026,TLJ1,26160.4479861842,27892.5766272596,24459.9952762869
2027,TLJ1,25045.1450196653,26886.6564501291,23245.0363091635
2028,TLJ1,24348.0798406329,26289.0811211789,22419.5294928926
2029,TLJ1,23721.966298977,25773.551157526,21692.6878688284
2030,TLJ1,24019.0129691259,26252.2463989245,21781.8999797752
2031,TLJ1,22915.1249707699,25272.063641181,20640.1987785342
2032,TLJ1,22338.1132438829,24815.2887457258,19974.3892270508
2023,TLJ2,29889.4553885923,30386.5595230041,28809.519005714
2024,TLJ2,29518.0271051853,30158.9206510119,27900.6966525443
2025,TLJ2,28753.1957943598,29711.8665518999,26832.2945607121
2026,TLJ2,26851.0553170644,27872.5195302665,24809.4673554612
2027,TLJ2,25832.9553778133,26953.5622344891,23666.1125819527
2028,TLJ2,24786.6495492188,25990.2974500441,22531.570044418
2029,TLJ2,23978.1950881581,25236.1156461546,21611.5072064937
2030,TLJ2,24232.9964711935,25635.2164671768,21667.7265334034
2031,TLJ2,23214.2646610742,24688.3467773201,20634.6493777783
2032,TLJ2,22576.716137239,24115.9716301222,19899.0765263998
2023,TLJ3,21418.3816472872,21834.4810587643,21034.3280237794
2024,TLJ3,21146.6644584221,21759.1564898042,20569.7223853194
2025,TLJ3,20702.0257717204,21480.7385969233,19903.0216651457
2026,TLJ3,18998.5246028568,19840.5197254704,18162.5467511704
2027,TLJ3,18468.4225019648,19375.1391162614,17559.0431040414
2028,TLJ3,17937.8155177861,18915.8915163598,16967.488164048
2029,TLJ3,17295.195828769,18331.234927342,16275.5120520796
2030,TLJ3,17250.8263443504,18383.7136774604,16141.1374766119
2031,TLJ3,16583.7255755374,17804.1455910351,15436.9911751492
2032,TLJ3,16116.0444007949,17384.5069088191,14910.8077745331
2023,TLK3,5643.71102640487,5810.71205118282,5502.13225269232
2024,TLK3,5513.00229637471,5766.38399041385,5298.11463866343
2025,TLK3,5339.50695999385,5634.72583420301,5050.04926398261
2026,TLK3,4998.77215950273,5308.37589248304,4676.5731020311
2027,TLK3,4666.71631414193,4986.33763047209,4329.58237033665
2028,TLK3,4447.72985494983,4780.42899455809,4097.69135021742
2029,TLK3,4344.44610127283,4697.07393795394,3966.45462964019
2030,TLK3,4316.28523020006,4695.82242496285,3906.68325467809
2031,TLK3,4095.68211546547,4491.07515525286,3660.16123648649
2032,TLK3,3950.31157508521,4358.96235217422,3500.39342190392
2023,TLC2,15462.1275952956,15849.2886283169,15188.5222160601
2024,TLC2,15135.902695055,15746.3864624782,14752.4468504311
2025,TLC2,14870.463203558,15814.2478827309,14331.6571968909
2026,TLC2,13850.5752142786,14866.0294711311,13301.2347236951
2027,TLC2,13447.653445142,14538.4420616316,12860.6805218119
2028,TLC2,12570.5202337039,13668.6038123314,11983.213095725
2029,TLC2,12521.0199914284,13717.4123941341,11885.9255883932
2030,TLC2,12526.808481383,13832.3273682373,11845.3440085662
2031,TLC2,12061.2908941743,13481.4064103966,11306.6080241535
2032,TLC2,11759.8173178521,13236.2595468961,10960.8522035432
2023,TLK2,13056.3475452357,13336.9208093258,12767.2096847932
2024,TLK2,12760.4296201579,13179.9557775656,12344.2151013105
2025,TLK2,12479.3916209651,13021.0148765908,11868.0680059566
2026,TLK2,11433.7506908795,12001.6462468209,10792.1041374928
2027,TLK2,10783.5475325687,11377.3177129876,10122.5760267419
2028,TLK2,10418.5982828412,11041.597954958,9724.81400460526
2029,TLK2,10108.4477364756,10780.1168733392,9377.92820613856
2030,TLK2,9922.25497631262,10650.9254399897,9148.72326539844
2031,TLK2,9621.36551285837,10446.8776960074,8805.99505192542
2032,TLK2,9315.33195805333,10178.9409096,8461.67037949086
2023,TLD1,4961.77425214268,5059.19223858388,4849.53687009558
2024,TLD1,4882.31848895435,5031.60939322198,4722.55535759859
2025,TLD1,4815.46934656457,5028.55087110743,4606.30025839395
2026,TLD1,4290.26382351081,4512.707013895,4088.1869356859
2027,TLD1,4316.32654926148,4566.01691396774,4093.55850362603
2028,TLD1,4049.86444148553,4303.73126817005,3820.40455409243
2029,TLD1,4010.43645361628,4285.27281819098,3759.92472818389
2030,TLD1,3990.65128719624,4283.78204082167,3718.89421783702
2031,TLD1,3879.13105532146,4207.11031936467,3584.67383520991
2032,TLD1,3785.69621608943,4130.43113321491,3477.03128711343
2023,TLF3,7967.40692543526,8289.49469759925,7686.39091880877
2024,TLF3,7869.96116001274,8313.7267840645,7466.06453183481
2025,TLF3,7711.45637380836,8297.32089747061,7213.64484653388
2026,TLF3,7043.73153246023,7693.16338619712,6567.61000821019
2027,TLF3,6574.84063409363,7256.20985651058,6075.20191578473
2028,TLF3,6289.4929237063,7012.64490092376,5760.389712848
